,Unnamed: 0,Unnamed: 0.1,city,city_id,timestamp,likes,geo,hashtags,user_id,lat,lng,mentions,tweet_url,replies,retweets,text,replay_to_users,screen_name
349,349,1.0,Miramar,1840015137,2019-12-18 13:35:56,1,,[],1207293419619540992,25.9773,-80.3351,,https://twitter.com/wow_its_brit/status/1207293419619540992,1,0,State Farm!,idknicolette,wow_its_brit
350,350,2.0,Miramar,1840015137,2019-12-07 21:19:14,0,,[],1203423745618169857,25.9773,-80.3351,,https://twitter.com/xanny_danny_/status/1203423745618169857,0,0,idk man them videos from snap are a lil more satisfying – at Top Tier Skate Shop,StateFarm,xanny_danny_
351,351,3.0,Miramar,1840015137,2019-12-04 01:56:22,0,,[],1202043937697009664,25.9773,-80.3351,,https://twitter.com/birdmang30/status/1202043937697009664,0,0,"Jesus, I hate State Farm.",,birdmang30
352,352,4.0,Miramar,1840015137,2019-12-03 14:30:37,1,,[],1201871361897123842,25.9773,-80.3351,,https://twitter.com/sergiyakun/status/1201871361897123842,0,0,Jake from State Farm,CzechLP,sergiyakun
353,353,5.0,Miramar,1840015137,2019-11-23 21:13:59,0,,[],1198348996332457984,25.9773,-80.3351,@StateFarm @AaronRodgers12,https://twitter.com/Induisi/status/1198348996332457984,0,0,"The more I watch the @StateFarm commercials, the more I think @AaronRodgers12 is a jerk to his football agent!!",,Induisi
354,354,6.0,Miramar,1840015137,2019-11-20 18:15:39,3,,[],1197216954156830720,25.9773,-80.3351,@StateFarm,https://twitter.com/BranchesFL/status/1197216954156830720,0,1,Thank you @StateFarm !!! ,JoseSotoSF,BranchesFL
355,355,7.0,Miramar,1840015137,2019-11-20 17:50:15,0,,[],1197210559655141376,25.9773,-80.3351,,https://twitter.com/Odie_16/status/1197210559655141376,0,0,"“Hey i’m Jake from state farm. Call me if you need some insurance, cause i can fix anything” ",campmarylu,Odie_16
356,356,8.0,Miramar,1840015137,2019-11-15 19:47:34,0,,[],1195428144452374528,25.9773,-80.3351,,https://twitter.com/CesarGo01186359/status/1195428144452374528,0,0,State Farm Insurance,,CesarGo01186359
357,357,9.0,Miramar,1840015137,2019-11-15 16:49:43,2,,Florida Thanksgiving,1195383388066254848,25.9773,-80.3351,@StateFarm @JoseSotoSF,https://twitter.com/JoseSotoSF/status/1195383388066254848,0,1,Yes they are! Turning caring into doing! @StateFarm across #Florida are helping bring smiles to needy families with a food and clothing #Thanksgiving from Oct. 28 - Nov. 20. You can help by dropping your donations at participating agents. @JoseSotoSF for additional details,,JoseSotoSF
358,358,10.0,Miramar,1840015137,2019-11-10 19:11:32,2,,[],1193607137366286340,25.9773,-80.3351,,https://twitter.com/birdmang30/status/1193607137366286340,1,0,God I hate State Farm.,,birdmang30
359,359,11.0,Miramar,1840015137,2019-11-08 15:14:00,2,,[],1192822585853124610,25.9773,-80.3351,,https://twitter.com/Yiiizzle/status/1192822585853124610,0,0,And they crashed into a State Farm lmaoo ,dianaaaxa,Yiiizzle
360,360,12.0,Miramar,1840015137,2019-10-29 21:49:33,1,,JWYT JUSTWIGGLEYOURTOES DRIVETOSAVELIVES,1189298250081341445,25.9773,-80.3351,@floridasadd @MyFDOT @MyFDOT_Safety @FLTeenSafeDrive @StateFarm @MiamiDadePD,https://twitter.com/WiggleYourToes/status/1189298250081341445,0,1,"Amazing start to @floridasadd @MyFDOT @MyFDOT_Safety @FLTeenSafeDrive @StateFarm @MiamiDadePD traffic safety speaking tour. Huge thanks to all the sponsors, students, staff, law enforcement &amp; Florida traffic safety stakeholders! #JWYT #JUSTWIGGLEYOURTOES #DRIVETOSAVELIVES – at Albion Hotel",,WiggleYourToes
361,361,13.0,Miramar,1840015137,2019-10-24 19:05:45,0,,[],1187445088487661570,25.9773,-80.3351,,https://twitter.com/Justice4_Black/status/1187445088487661570,0,0,Jake from state farm?,Brooke_Sheehan,Justice4_Black
362,362,14.0,Miramar,1840015137,2019-10-12 02:04:47,3,,[],1182839499036004352,25.9773,-80.3351,,https://twitter.com/JKeller5/status/1182839499036004352,0,0,"In before it’s Aaron Rogers, Patrick Mahomes, the annoying agent and Jake Fromm in that State Farm commercial. Get it? Jake Fromm State Farm? (not the 1st or last time I’m making that joke)",,JKeller5
363,363,15.0,Miramar,1840015137,2019-10-03 01:18:35,9,,PutOnTheBRAKES,1179566383446798336,25.9773,-80.3351,@PutOnTheBRAKES @Fairplex @StateFarm @SF_JordiO,https://twitter.com/DougHerbert/status/1179566383446798336,1,2,"Jordi, you should come to one of our @PutOnTheBRAKES programs at the @Fairplex , LA County Fairgrounds! We’ve trained thousands of teens in LA to be safer and more responsible on the road &amp; @StateFarm would be a great charity partner #PutOnTheBRAKES @SF_JordiO",SF_JordiO,DougHerbert
364,364,16.0,Miramar,1840015137,2019-10-02 00:10:06,0,,[],1179186761165082624,25.9773,-80.3351,,https://twitter.com/L22R/status/1179186761165082624,0,0,"Chris Paul looking like, “damn, i guess State Farm agent and sports agents are not the same”",BR_NBA,L22R
365,365,17.0,Miramar,1840015137,2019-10-01 03:18:21,0,,[],1178871745786400770,25.9773,-80.3351,,https://twitter.com/Caammm1/status/1178871745786400770,0,0,Oh My God! That’s really Cliff ,NoelThomas05,Caammm1
366,366,18.0,Miramar,1840015137,2019-09-27 17:29:28,2,,[],1177636386708627456,25.9773,-80.3351,,https://twitter.com/jacob_perez007/status/1177636386708627456,0,2,Every time I call someone they assume I’m from State Farm... ,McJesse,jacob_perez007
367,367,19.0,Miramar,1840015137,2019-09-12 18:45:24,0,,[],1172219675784155137,25.9773,-80.3351,,https://twitter.com/tipsyisme/status/1172219675784155137,1,0,Statefarm. Went from nearly 300 to 213 ish now 178 and when I turn 21 I believe it’ll go down again,mynamesjesica,tipsyisme
368,368,20.0,Miramar,1840015137,2019-09-10 12:23:24,0,,[],1171398769662943232,25.9773,-80.3351,,https://twitter.com/kristekarma/status/1171398769662943232,0,0,Early A-ARon and Zack.. Annnd Jake from State Farm.. @The Mausoleum https://www.instagram.com/p/B2OwWPCHemBtuKu3yraX-_YwbXaiafx-qIfoYw0/?igshid=1v382j5ovzro8,,kristekarma
369,369,21.0,Miramar,1840015137,2019-09-05 18:18:22,3,,[],1169676160193781760,25.9773,-80.3351,,https://twitter.com/tampabayjen/status/1169676160193781760,1,0,I wonder if state farm will cover that?!,JenniferHorsle3,tampabayjen
370,370,22.0,Miramar,1840015137,2019-09-02 22:17:13,1,,[],1168649103385026565,25.9773,-80.3351,@StateFarm,https://twitter.com/EhhGuachin/status/1168649103385026565,0,1,Somebody burned down her she shed @StateFarm ,wsvn,EhhGuachin
371,371,23.0,Miramar,1840015137,2019-08-30 21:26:08,52,,HurricaneDorian2019,1167549084095451138,25.9773,-80.3351,@itsMissBryan @StateFarm,https://twitter.com/LBrovarnik/status/1167549084095451138,3,1,Preach #HurricaneDorian2019 @itsMissBryan @StateFarm ,,LBrovarnik
372,372,24.0,Miramar,1840015137,2019-08-29 23:56:14,1,,HurricaneDorian,1167224471301840902,25.9773,-80.3351,@SarahMorenoENH @elnuevoherald @StateFarm @Maria_StateFarm,https://twitter.com/JoseSotoSF/status/1167224471301840902,0,0,"Take photos, videos of you belongings. Don’t forget the cash and domino table. Thanks @SarahMorenoENH @elnuevoherald sharing #HurricaneDorian preparation tips with @StateFarm agent @Maria_StateFarm in Spanish. ",SarahMorenoENH,JoseSotoSF
373,373,25.0,Miramar,1840015137,2019-08-29 21:47:56,1,,HereToHelp HurricaneDorian,1167192182559858690,25.9773,-80.3351,@StateFarm,https://twitter.com/JoseSotoSF/status/1167192182559858690,0,0,Now is the time to call your insurance company. @StateFarm agents #HereToHelp #HurricaneDorian,FLSERT,JoseSotoSF
374,374,26.0,Miramar,1840015137,2019-08-25 01:16:04,0,,[],1165432622190858240,25.9773,-80.3351,,https://twitter.com/JKeller5/status/1165432622190858240,0,0,Got to hand it to that dude from Oz. He’s cashing serious State Farm checks and he really doesn’t have to work all that hard for them.,,JKeller5
375,375,27.0,Miramar,1840015137,2019-08-24 23:49:27,0,,[],1165410822941749249,25.9773,-80.3351,,https://twitter.com/RollinJimmys/status/1165410822941749249,0,0,Is that Sherman (Shermenator) from American Pie in the State Farm commercial?,,RollinJimmys
376,376,28.0,Miramar,1840015137,2019-08-23 17:25:18,0,,[],1164951761544597505,25.9773,-80.3351,,https://twitter.com/ZwickyO/status/1164951761544597505,0,0,Scott Lethermen deliver again helping my father with with insurance on his place .!! Life is good . @Scott Leatherman - State Farm Insurance Agent https://www.instagram.com/p/B1g8ljGBCqa/?igshid=1phrpjv215c56,,ZwickyO
377,377,29.0,Miramar,1840015137,2019-08-23 12:17:22,2,,[],1164874266715795456,25.9773,-80.3351,@Humanity1,https://twitter.com/JoseSotoSF/status/1164874266715795456,0,1,Thank you Bob @Humanity1,,JoseSotoSF
378,378,30.0,Miramar,1840015137,2019-08-14 13:16:27,0,,SFNeighborhoodAssist,1161627646150791168,25.9773,-80.3351,,https://twitter.com/markubler/status/1161627646150791168,0,0,"VOTE TODAY! With your help, Showering Love, Inc. could win a $25k grant from State Farm Neighborhood Assist®. Vote up to 10x a day through 8/23! #SFNeighborhoodAssist https://www.neighborhoodassist.com/entry/2023945",,markubler
379,379,31.0,Miramar,1840015137,2019-07-26 00:21:23,1,,[],1154547223557890049,25.9773,-80.3351,,https://twitter.com/saltlifelopez/status/1154547223557890049,0,0,"on top of me waiting 2 hours for a two truck, the lady from statefarm referred to me as Mr. Lopez",,saltlifelopez
380,380,32.0,Miramar,1840015137,2019-07-24 20:50:56,0,,[],1154131874882772992,25.9773,-80.3351,@StateFarm,https://twitter.com/CapitanWinky/status/1154131874882772992,0,0,Yup! I blame my @StateFarm drive safe and save for making me cause traffic. Down here in Miami its unsafe to drive the way a 5 star rating wants you to drive.,WPLGLocal10,CapitanWinky
381,381,33.0,Miramar,1840015137,2019-07-24 15:29:45,0,,designexpert,1154051045389000705,25.9773,-80.3351,@iontv @StateFarm,https://twitter.com/martinamadotv/status/1154051045389000705,0,0,Shooting today with @iontv a branded spot for @statefarm. Airing soon on the network. Location is a beautiful home in Ft. Lauderdale. Check out the behind the scenes of production on my IG story. #designexpert… https://www.instagram.com/p/B0Tfgsjg7Q3/?igshid=b20advtl4sa1,,martinamadotv
382,382,34.0,Miramar,1840015137,2019-07-18 15:31:00,0,,ParanoiaBigDestroyer,1151877032562843649,25.9773,-80.3351,,https://twitter.com/Pinner/status/1151877032562843649,0,0,State Farm’s investigation is complete. Apparently the Russians used the Face App to burn down Cheryl’s She Shed. #ParanoiaBigDestroyer,,Pinner
383,383,35.0,Miramar,1840015137,2019-07-14 00:35:44,0,,[],1150202182433673218,25.9773,-80.3351,,https://twitter.com/alexsheckman/status/1150202182433673218,0,0,These State Farm commercials with James Harden and Chris Paul sure are awkward now,,alexsheckman
384,384,36.0,Miramar,1840015137,2019-07-12 02:48:46,0,,[],1149510883103522816,25.9773,-80.3351,,https://twitter.com/Jholmannnn/status/1149510883103522816,0,0,So.... no more CP3 x James Harden State Farm Commercials? It's a wrap? ,,Jholmannnn
385,385,37.0,Miramar,1840015137,2019-07-05 14:32:44,1,,[],1147151327149076480,25.9773,-80.3351,,https://twitter.com/queenellyg_/status/1147151327149076480,1,0,girl i left statefarm to go to geico. ti cheaper ,KeepUp_Sha,queenellyg_
386,386,38.0,Miramar,1840015137,2019-06-21 23:18:13,0,,[],1142210142685093890,25.9773,-80.3351,@StateFarm,https://twitter.com/Joker_Gur_Aryeh/status/1142210142685093890,1,0,"Boy you, John Harbaugh and Jake from @StateFarm are going to be the only ones wearing Khakis when their fairy dust runs out!",TalentEvaluator,Joker_Gur_Aryeh
387,387,39.0,Miramar,1840015137,2019-06-18 21:14:47,1,,[],1141091913740816392,25.9773,-80.3351,,https://twitter.com/MiguelR_31/status/1141091913740816392,0,0,AND HES WASHED AND HES A HOE AAAAAAND ITS TO THE POINT I WOULD TAKE STEPH CURRYS SWEET ASS BEFORE THIS STATE FARM AD ,TheNBACentral,MiguelR_31
388,388,40.0,Miramar,1840015137,2019-06-06 22:46:00,4,,[],1136766213382692864,25.9773,-80.3351,@StateFarm @SarahMorenoENH @MiamiHerald,https://twitter.com/JoseSotoSF/status/1136766213382692864,0,2,Florida homeowners are getting a break. @StateFarm is cutting its rates. Thanks to @SarahMorenoENH @MiamiHerald for sharing the great news!,,JoseSotoSF
389,389,41.0,Miramar,1840015137,2019-06-01 15:14:17,5,,Miami WashingtonDC Latino,1134840597464920065,25.9773,-80.3351,@StateFarm @jdiazinsurance @CHCI,https://twitter.com/JoseSotoSF/status/1134840597464920065,1,0,"Educate, Empower, and Connect! @StateFarm @jdiazinsurance proud to motivate and inspire @CHCI R2L NextGen students and their parents. #Miami regional send-off to #WashingtonDC visits with #Latino Congressional leaders.",,JoseSotoSF
390,390,42.0,Miramar,1840015137,2019-05-26 13:25:39,0,,[],1132638932359897089,25.9773,-80.3351,,https://twitter.com/EdmundWilliamC2/status/1132638932359897089,0,0,TrueQueeNorwalk CastleRockHillNorway Dr alcie p wright State farm insurance company true Heir sonSirGarrettKentonFitzgerald EdmundWilliamCallahan special agent fed gov judgeDralciepwright communityall bestowed uponLand developmentIndustriesSyndicate Empiresfoundations Enterprises ,EdmundWilliamC2,EdmundWilliamC2
391,391,43.0,Miramar,1840015137,2019-05-24 23:36:19,1,,[],1132067835646218241,25.9773,-80.3351,,https://twitter.com/alehandraa_29/status/1132067835646218241,0,0,New Puerto Rican friends: “you’re in good hands like State Farm” ,,alehandraa_29
392,392,44.0,Miramar,1840015137,2019-05-24 21:27:21,0,,[],1132035378725228545,25.9773,-80.3351,,https://twitter.com/JoseSotoSF/status/1132035378725228545,0,0,Hi.. Did you post also on your website? I just checked and did not see it it. Send me link to listing on your website so I can also share with our State Farm agents and my State Farm Twitter page. Thanks,INFOCUSTVOnline,JoseSotoSF
393,393,45.0,Miramar,1840015137,2019-05-24 21:18:20,0,,[],1132033109724160002,25.9773,-80.3351,,https://twitter.com/JoseSotoSF/status/1132033109724160002,1,0,Thank you. I’m always sharing safety and educational content from State Farm with media outlets. Send me your email and I’ll add you to my distribution listing. Still me know a good date and time finery. Thanks,INFOCUSTVOnline,JoseSotoSF
394,394,46.0,Miramar,1840015137,2019-05-24 19:30:23,0,,[],1132005946580963330,25.9773,-80.3351,,https://twitter.com/JoseSotoSF/status/1132005946580963330,1,0,Feel free to share these and other State Farm Hurricane tips on your website. Thanks,INFOCUSTVOnline,JoseSotoSF
395,395,47.0,Miramar,1840015137,2019-05-03 14:52:23,0,,[],1124325839259164672,25.9773,-80.3351,,https://twitter.com/ZeFaMaj/status/1124325839259164672,0,0,I thought you were going to say Jake from State Farm and I would have busted out laughing irl. Jake is best chef,KIMMYKIMMYXD,ZeFaMaj
396,396,48.0,Miramar,1840015137,2019-04-19 16:11:19,0,,[],1119272271460347904,25.9773,-80.3351,,https://twitter.com/iHateBandy/status/1119272271460347904,0,0,State Farm,PatBigbe,iHateBandy
397,397,49.0,Miramar,1840015137,2019-04-05 20:14:29,0,,[],1114260038690983938,25.9773,-80.3351,,https://twitter.com/MOlalquiaga/status/1114260038690983938,0,0,I don’t believe you State Farm. ,StateFarm,MOlalquiaga
398,398,50.0,Miramar,1840015137,2019-03-28 03:01:26,0,,[],1111100960431108096,25.9773,-80.3351,,https://twitter.com/JKeller5/status/1111100960431108096,0,0,Those State Farm commercials with Oscar from The Office and CP3 are brutal.,,JKeller5
399,399,51.0,Miramar,1840015137,2019-03-20 13:04:23,2,,[],1108353593013346304,25.9773,-80.3351,@StateFarm @JackEtienne @Cloud9,https://twitter.com/davidhigdon/status/1108353593013346304,0,1,Great insight from our partner Ed Gold at @StateFarm and a end-of-segment shout out to our friend @JackEtienne and his amazing @Cloud9 whose brand recognition continues to grow!,getDeestweets,davidhigdon
400,400,52.0,Miramar,1840015137,2019-03-18 06:05:46,0,,[],1107523470563270656,25.9773,-80.3351,,https://twitter.com/brebre196/status/1107523470563270656,0,0,I’m just here with Jake from State Farm. Ookkkkkuuurrrrrttttt – at The Confidante,,brebre196
401,401,53.0,Miramar,1840015137,2019-02-23 15:55:07,0,,myagentgladys Xoxo southernboulevard bronxny statefarm collabs likeagoodagent,1099336861057568769,25.9773,-80.3351,@StateFarm,https://twitter.com/hilda_grullon/status/1099336861057568769,0,0,"The days of #myagentgladys. Cuz I got mad for our community and our people #Xoxo #southernboulevard #bronxny #statefarm @statefarm #collabs #likeagoodagent @North Miami, Florida https://www.instagram.com/p/BuOuYoHlaBX/?utm_source=ig_twitter_share&amp;igshid=qy5884s4dbb7",,hilda_grullon
402,402,0.0,Coral Springs,1840015134,2019-12-08 02:47:04,0,,[],1203506247611367424,26.2702,-80.2591,,https://twitter.com/SoooBoca/status/1203506247611367424,0,0,Stupid commercials... we all were just commenting ,seancarp,SoooBoca
403,403,1.0,Coral Springs,1840015134,2019-12-04 01:56:22,0,,[],1202043937697009664,26.2702,-80.2591,,https://twitter.com/birdmang30/status/1202043937697009664,0,0,"Jesus, I hate State Farm.",,birdmang30
404,404,2.0,Coral Springs,1840015134,2019-11-23 21:13:59,0,,[],1198348996332457984,26.2702,-80.2591,@StateFarm @AaronRodgers12,https://twitter.com/Induisi/status/1198348996332457984,0,0,"The more I watch the @StateFarm commercials, the more I think @AaronRodgers12 is a jerk to his football agent!!",,Induisi
405,405,3.0,Coral Springs,1840015134,2019-11-20 17:50:15,0,,[],1197210559655141376,26.2702,-80.2591,,https://twitter.com/Odie_16/status/1197210559655141376,0,0,"“Hey i’m Jake from state farm. Call me if you need some insurance, cause i can fix anything” ",campmarylu,Odie_16
406,406,4.0,Coral Springs,1840015134,2019-11-10 19:11:32,2,,[],1193607137366286340,26.2702,-80.2591,,https://twitter.com/birdmang30/status/1193607137366286340,1,0,God I hate State Farm.,,birdmang30
407,407,5.0,Coral Springs,1840015134,2019-10-30 13:21:15,1,,falnation halloweendraft,1189532721854504962,26.2702,-80.2591,@EvCoRadio @Babchik @AGBerg12,https://twitter.com/DjSchantz91/status/1189532721854504962,0,0,@EvCoRadio @Babchik @AGBerg12 i too was Jake from State Farm!!!! Easy costume!!!! #falnation #halloweendraft,,DjSchantz91
408,408,6.0,Coral Springs,1840015134,2019-10-24 19:05:45,0,,[],1187445088487661570,26.2702,-80.2591,,https://twitter.com/Justice4_Black/status/1187445088487661570,0,0,Jake from state farm?,Brooke_Sheehan,Justice4_Black
409,409,7.0,Coral Springs,1840015134,2019-10-12 02:04:47,3,,[],1182839499036004352,26.2702,-80.2591,,https://twitter.com/JKeller5/status/1182839499036004352,0,0,"In before it’s Aaron Rogers, Patrick Mahomes, the annoying agent and Jake Fromm in that State Farm commercial. Get it? Jake Fromm State Farm? (not the 1st or last time I’m making that joke)",,JKeller5
410,410,8.0,Coral Springs,1840015134,2019-10-03 01:18:35,9,,PutOnTheBRAKES,1179566383446798336,26.2702,-80.2591,@PutOnTheBRAKES @Fairplex @StateFarm @SF_JordiO,https://twitter.com/DougHerbert/status/1179566383446798336,1,2,"Jordi, you should come to one of our @PutOnTheBRAKES programs at the @Fairplex , LA County Fairgrounds! We’ve trained thousands of teens in LA to be safer and more responsible on the road &amp; @StateFarm would be a great charity partner #PutOnTheBRAKES @SF_JordiO",SF_JordiO,DougHerbert
411,411,9.0,Coral Springs,1840015134,2019-10-02 00:10:06,0,,[],1179186761165082624,26.2702,-80.2591,,https://twitter.com/L22R/status/1179186761165082624,0,0,"Chris Paul looking like, “damn, i guess State Farm agent and sports agents are not the same”",BR_NBA,L22R
412,412,10.0,Coral Springs,1840015134,2019-09-12 18:45:24,0,,[],1172219675784155137,26.2702,-80.2591,,https://twitter.com/tipsyisme/status/1172219675784155137,1,0,Statefarm. Went from nearly 300 to 213 ish now 178 and when I turn 21 I believe it’ll go down again,mynamesjesica,tipsyisme
413,413,11.0,Coral Springs,1840015134,2019-09-10 21:05:03,0,,[],1171530047347249161,26.2702,-80.2591,,https://twitter.com/sofieecarolina/status/1171530047347249161,0,0,baby this jake from statefarm,,sofieecarolina
414,414,12.0,Coral Springs,1840015134,2019-09-10 12:23:24,0,,[],1171398769662943232,26.2702,-80.2591,,https://twitter.com/kristekarma/status/1171398769662943232,0,0,Early A-ARon and Zack.. Annnd Jake from State Farm.. @The Mausoleum https://www.instagram.com/p/B2OwWPCHemBtuKu3yraX-_YwbXaiafx-qIfoYw0/?igshid=1v382j5ovzro8,,kristekarma
415,415,13.0,Coral Springs,1840015134,2019-09-08 03:59:01,1,,[],1170547058924838912,26.2702,-80.2591,,https://twitter.com/JakeElman97/status/1170547058924838912,1,1,Good tweet. 8/10. You lose some style points for explaining the joke but Jake from State Farm is always a win. ,tommygrobmyer,JakeElman97
416,416,14.0,Coral Springs,1840015134,2019-08-30 21:26:08,52,,HurricaneDorian2019,1167549084095451138,26.2702,-80.2591,@itsMissBryan @StateFarm,https://twitter.com/LBrovarnik/status/1167549084095451138,3,1,Preach #HurricaneDorian2019 @itsMissBryan @StateFarm ,,LBrovarnik
417,417,15.0,Coral Springs,1840015134,2019-08-25 01:16:04,0,,[],1165432622190858240,26.2702,-80.2591,,https://twitter.com/JKeller5/status/1165432622190858240,0,0,Got to hand it to that dude from Oz. He’s cashing serious State Farm checks and he really doesn’t have to work all that hard for them.,,JKeller5
418,418,16.0,Coral Springs,1840015134,2019-08-23 17:25:18,0,,[],1164951761544597505,26.2702,-80.2591,,https://twitter.com/ZwickyO/status/1164951761544597505,0,0,Scott Lethermen deliver again helping my father with with insurance on his place .!! Life is good . @Scott Leatherman - State Farm Insurance Agent https://www.instagram.com/p/B1g8ljGBCqa/?igshid=1phrpjv215c56,,ZwickyO
419,419,17.0,Coral Springs,1840015134,2019-08-23 12:17:22,2,,[],1164874266715795456,26.2702,-80.2591,@Humanity1,https://twitter.com/JoseSotoSF/status/1164874266715795456,0,1,Thank you Bob @Humanity1,,JoseSotoSF
420,420,18.0,Coral Springs,1840015134,2019-07-24 15:29:45,0,,designexpert,1154051045389000705,26.2702,-80.2591,@iontv @StateFarm,https://twitter.com/martinamadotv/status/1154051045389000705,0,0,Shooting today with @iontv a branded spot for @statefarm. Airing soon on the network. Location is a beautiful home in Ft. Lauderdale. Check out the behind the scenes of production on my IG story. #designexpert… https://www.instagram.com/p/B0Tfgsjg7Q3/?igshid=b20advtl4sa1,,martinamadotv
421,421,19.0,Coral Springs,1840015134,2019-07-18 15:31:00,0,,ParanoiaBigDestroyer,1151877032562843649,26.2702,-80.2591,,https://twitter.com/Pinner/status/1151877032562843649,0,0,State Farm’s investigation is complete. Apparently the Russians used the Face App to burn down Cheryl’s She Shed. #ParanoiaBigDestroyer,,Pinner
422,422,20.0,Coral Springs,1840015134,2019-07-14 20:42:21,7,,[],1150505835661078529,26.2702,-80.2591,,https://twitter.com/profevanbennett/status/1150505835661078529,2,0,Can anyone explain why the guy in the State Farm commercial is so disappointed his wife is going to get a chichier She Shed?,,profevanbennett
423,423,21.0,Coral Springs,1840015134,2019-07-14 00:35:44,0,,[],1150202182433673218,26.2702,-80.2591,,https://twitter.com/alexsheckman/status/1150202182433673218,0,0,These State Farm commercials with James Harden and Chris Paul sure are awkward now,,alexsheckman
424,424,22.0,Coral Springs,1840015134,2019-07-07 18:27:59,1,,[],1147935308488617984,26.2702,-80.2591,@louisloveslit @DonorsChoose @MicrosoftEDU @GoogleForEdu @Apple,https://twitter.com/7Godsproperty/status/1147935308488617984,0,0,@louisloveslit thxs for the RT and intro to @DonorsChoose. U R an inspiration!@StateFarm @MicrosoftEDU @GoogleForEdu @Apple,7Godsproperty,7Godsproperty
425,425,23.0,Coral Springs,1840015134,2019-06-06 22:46:00,4,,[],1136766213382692864,26.2702,-80.2591,@StateFarm @SarahMorenoENH @MiamiHerald,https://twitter.com/JoseSotoSF/status/1136766213382692864,0,2,Florida homeowners are getting a break. @StateFarm is cutting its rates. Thanks to @SarahMorenoENH @MiamiHerald for sharing the great news!,,JoseSotoSF
426,426,24.0,Coral Springs,1840015134,2019-05-24 21:27:21,0,,[],1132035378725228545,26.2702,-80.2591,,https://twitter.com/JoseSotoSF/status/1132035378725228545,0,0,Hi.. Did you post also on your website? I just checked and did not see it it. Send me link to listing on your website so I can also share with our State Farm agents and my State Farm Twitter page. Thanks,INFOCUSTVOnline,JoseSotoSF
427,427,25.0,Coral Springs,1840015134,2019-05-20 12:38:11,2,,[],1130452658744119296,26.2702,-80.2591,@StateFarm @JMLexusFL @Jarret_Voorhies @womenoftomorrow,https://twitter.com/JoseSotoSF/status/1130452658744119296,0,0,Getting ready for an exciting day! @StateFarm agents @JMLexusFL @Jarret_Voorhies empowering young @womenoftomorrow,womenoftomorrow,JoseSotoSF
428,428,26.0,Coral Springs,1840015134,2019-03-28 03:01:26,0,,[],1111100960431108096,26.2702,-80.2591,,https://twitter.com/JKeller5/status/1111100960431108096,0,0,Those State Farm commercials with Oscar from The Office and CP3 are brutal.,,JKeller5
429,429,27.0,Coral Springs,1840015134,2019-03-17 20:46:04,1,,[],1107382615051563013,26.2702,-80.2591,@FrommJake @callherdaddy,https://twitter.com/NicoleHage/status/1107382615051563013,1,0,I am I’m sorry @FrommJake but chinos or khakis I just cant !! @callherdaddy I ticked off Jake from State Farm ,JakeStateFarm,NicoleHage
430,430,0.0,Lehigh Acres,1840014220,2019-12-17 19:21:15,0,,[],1207017932259307520,26.612,-81.6388,,https://twitter.com/lewisachenbach/status/1207017932259307520,0,0,State Farm dropped us cold after 13 years of loyalty. Because of a house siding claim. Like a bad neighbor....,StateFarm,lewisachenbach
431,431,1.0,Lehigh Acres,1840014220,2019-11-20 14:08:40,0,,statefarm,1197154797285232640,26.612,-81.6388,,https://twitter.com/acuty13/status/1197154797285232640,0,0,"#statefarm @Fort Myers, Florida https://www.instagram.com/p/B5Fw1UxgEkUcndVM0ArJ7EvqbpPLZA97oUKYmw0/?igshid=1r1khtbbuaukj",,acuty13
432,432,2.0,Lehigh Acres,1840014220,2019-07-16 20:51:05,2,,[],1151232808355938306,26.612,-81.6388,,https://twitter.com/onebuck66/status/1151232808355938306,0,0,Because she's Jake from State Farm....,BrandonStraka,onebuck66
433,433,3.0,Lehigh Acres,1840014220,2019-06-19 16:28:22,0,,NBAFreeAgency,1141382222773141505,26.612,-81.6388,,https://twitter.com/c_bear97/status/1141382222773141505,0,0,Damn so those State Farm commercials didn’t mean shit #NBAFreeAgency,,c_bear97
434,434,4.0,Lehigh Acres,1840014220,2019-06-04 16:44:00,0,,GCL,1135950340870664192,26.612,-81.6388,@StateFarm,https://twitter.com/wgcu/status/1135950340870664192,1,0,"Navigating insurance claims in the wake of a hurricane or storm can be quite the process. Coming up at 1PM on WGCU-FM's #GCL, we’ll sit down with a local @StateFarm agent to talk about what homeowners should be considering when it comes to their coverage. ",,wgcu
435,435,5.0,Lehigh Acres,1840014220,2019-06-01 22:17:07,25,,KidsWorkshop HomerDPoe HDE,1134947005590069248,26.612,-81.6388,@leesheriff @USCG @StateFarm @thebullbag @fgcu,https://twitter.com/ChanelKester/status/1134947005590069248,0,4,"Wonderful turnout today for HD#0276 June’s #KidsWorkshop &amp; Hurricane Preparedness Event! We had the pleasure of being joined by the man #HomerDPoe himself, @leesheriff, Lee County Domestic Animal Services, @USCG, @StateFarm, @thebullbag, @fgcu, FP&amp;L, #HDE. – at The Home Depot",,ChanelKester
436,436,6.0,Lehigh Acres,1840014220,2019-05-15 22:59:11,2,,juniorachievement,1128797000349233153,26.612,-81.6388,@StateFarm,https://twitter.com/JA_of_SWFL/status/1128797000349233153,0,0,Thank you so much @StateFarm for your longstanding commitment to empowering area youth and providing these necessary programs for our future leaders! #juniorachievement,Javedstatefarm,JA_of_SWFL
